url,title,date,site
https://www.challenges.tn/entrepreneur/partenariat-innovant-entre-la-fondation-orange-tunisie-et-l-anpr-un-levier-pour-la-jeunesse-tunisienne/,Partenariat innovant entre la Fondation Orange Tunisie et l’ANPR : un levier pour la jeunesse tunisienne,2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/entrepreneur/abdelaziz-makhloufi-pdg-de-cho-group-met-en-lumiere-l-excellence-de-l-huile-d-olive-tunisienne-sur-bfm-business/,"Abdelaziz Makhloufi, PDG de Cho Group, met en lumière l’excellence de l’huile d’olive tunisienne sur BFM Business",2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/entrepreneur/najla-cherif-hamdi-nommee-directeur-general-pharma-de-sanofi-maroc-tunisie-libye/,"Najla Cherif Hamdi nommée Directeur Général Pharma de Sanofi Maroc, Tunisie, Libye",2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/entrepreneur/orange-tunisie-stimule-linnovation-chez-les-jeunes-z-avec-le-challenge-pfe-un-franc-succes/,Orange Tunisie stimule l’innovation chez les jeunes Z avec le Challenge PFE : un franc succès !,2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/entrepreneur/open-startup-lance-son-programme-d-acceleration-pour-les-startups-et-talents-prometteurs-en-tunisie-senegal-et-maroc/,"Open Startup lance son programme d’accélération pour les startups et talents prometteurs en Tunisie, Sénégal et Maroc !",2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/entrepreneur/orange-tunisie-propulse-5-nouvelles-startups-innovantes-avec-la-6eme-cohorte-d-orange-fab/,Orange Tunisie propulse 5 nouvelles startups innovantes avec la 6ème cohorte d’Orange Fab,2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/economie/rdta-un-nouveau-souffle-pour-la-diaspora-tunisienne-en-afrique/,RDTA : Un nouveau souffle pour la diaspora tunisienne en Afrique,2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/economie/le-forum-dinvestissement-du-comesa-2024-en-tunisie-une-plateforme-pour-stimuler-la-cooperation-et-le-developpement-en-afrique/,Le Forum d’investissement du COMESA 2024 en Tunisie : Une plateforme pour stimuler la coopération et le développement en Afrique,2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/economie/tunisie-telecom-et-li-ns-sallient-pour-reussir-le-recensement-general-de-la-population-et-de-l-habitat-2024/,Tunisie Telecom et l’INS s’allient pour réussir le Recensement Général de la Population et de l’Habitat 2024,2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/high-tech/oppo-reno12-l-ia-a-portee-de-main-une-nouvelle-ere-pour-le-mobile-en-tunisie/,"OPPO Reno12 : L’IA à portée de main, une nouvelle ère pour le mobile en Tunisie",2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://www.challenges.tn/auto-moto/byd-arrive-en-force-en-tunisie-avec-5-nouveaux-modeles-electriques-et-hybrides-rechargeables/,BYD arrive en force en Tunisie avec 5 nouveaux modèles électriques et hybrides rechargeables !,2024-08-23T20:21:06+01:00,https://www.challenges.tn
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie):...,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/rapport-mensuel-de-lobservatoire-social-tunisien-mai-2024/,Rapport mensuel de l’Observatoire Social Tunisien – Mai 2024,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/tunisie-deux-ans-apres-les-revocations-arbitraires-de-magistrat-e-s-lindependance-de-la-justice-est-gravement-compromise/,"Tunisie : Deux ans après les révocations arbitraires de magistrat.e.s, l’indépendance...",2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas...,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/la-crise-hydrique-en-tunisie-et-ses-repercussions-sur-le-manque-deau-dans-le-gouvernorat-de-monastir/,La crise hydrique en Tunisie et ses répercussions sur le manque...,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/rapport-mensuel-de-lobservatoire-social-tunisien-mai-2024/,Rapport mensuel de l’Observatoire Social Tunisien – Mai 2024,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie):...,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie):...,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/rapport-mensuel-de-lobservatoire-social-tunisien-mai-2024/,Rapport mensuel de l’Observatoire Social Tunisien – Mai 2024,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/tunisie-deux-ans-apres-les-revocations-arbitraires-de-magistrat-e-s-lindependance-de-la-justice-est-gravement-compromise/,"Tunisie : Deux ans après les révocations arbitraires de magistrat.e.s, l’indépendance...",2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/rapport-mensuel-de-lobservatoire-social-tunisien-mai-2024/,Rapport mensuel de l’Observatoire Social Tunisien – Mai 2024,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas...,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/la-crise-hydrique-en-tunisie-et-ses-repercussions-sur-le-manque-deau-dans-le-gouvernorat-de-monastir/,La crise hydrique en Tunisie et ses répercussions sur le manque...,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/resultats-preliminaires-dune-etude-de-terrain-sur-la-situation-des-migrants-en-tunisie/,Résultats préliminaires d’une étude de terrain sur la situation des migrants en Tunisie,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/leconomie-circulaire-le-recyclage-des-dechets-plastiques-dans-lagglomeration-sfaxienne-tunisie-etude-du-cas-de-la-commune-de-thyna/,L’économie circulaire: le recyclage des déchets plastiques dans l’agglomération sfaxienne (Tunisie): étude du cas de la commune de Thyna,2024-07-23T13:11:07+02:00,https://ftdes.net
https://ftdes.net/rapport-mensuel-de-lobservatoire-social-tunisien-mai-2024/,Rapport mensuel de l’Observatoire Social Tunisien – Mai 2024,2024-07-23T13:11:07+02:00,https://ftdes.net
https://jamaity.org/event/session-dinformation-appel-a-projets-pour-la-production-et-la-diffusion-de-policy-briefs-en-tunisie/,Session d’information : Appel à Projets pour la Production et la Diffusion de Policy Briefs en Tunisie1 d,2024-Sep-08,https://jamaity.org
https://jamaity.org/project/ines-inclusion-economique-et-sociale-de-jeunes-neets-en-tunisie/,InES- Inclusion Économique et Sociale de jeunes NEETs en Tunisie,2024-Sep-08,https://jamaity.org
https://jamaity.org/opportunity/focal-person-injaz-tunisia-alumni-club/,Focal Person-INJAZ Tunisia Alumni Club,2024-Sep-08,https://jamaity.org
